Unnamed: 0,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition
468,4,3,98,11428,1,0,3,0,4,0,16,2,2,0,2,8,5,2006,2006,1,1,12,13,3,248,2,4,2,2,4,3,6,0,6,0,1626,1626,1,0,1,5,1634,0,0,1634,0,0,2,0,3,1,2,7,6,1,1,2006.0,2,3,866,5,5,2,0,44,0,0,0,0,0,8,2007,8,4
383,7,2,60,9000,1,3,3,0,0,0,20,2,2,0,1,6,3,1928,1950,1,1,13,14,2,0,3,4,0,1,0,3,6,0,6,0,784,784,1,4,0,0,784,0,0,784,0,0,1,0,2,1,3,5,6,0,5,1950.0,3,2,360,1,1,0,0,0,91,0,0,0,0,10,2009,8,4
1363,9,3,73,8499,1,0,3,0,4,0,8,2,2,0,5,6,5,2006,2007,1,1,12,13,2,0,3,4,2,2,4,3,6,0,6,0,616,616,1,0,1,5,616,796,0,1412,0,0,2,1,3,1,2,6,6,1,3,2007.0,0,2,432,5,5,2,0,36,0,0,0,0,0,7,2007,6,5
1245,12,3,78,12090,1,3,3,0,4,0,14,2,2,0,7,6,7,1984,2003,3,1,12,13,1,74,3,4,1,2,4,3,6,0,6,0,585,585,1,0,1,5,1140,728,0,1868,0,0,3,1,3,1,3,7,6,1,3,1984.0,0,2,477,5,5,2,268,112,0,0,147,0,0,4,2007,8,0
27,4,3,98,11478,1,3,3,0,4,0,16,2,2,0,2,8,5,2007,2008,1,1,12,13,3,200,2,4,2,0,4,3,2,1218,6,0,486,1704,1,0,1,5,1704,0,0,1704,1,0,2,0,3,1,2,7,6,1,1,2008.0,2,3,772,5,5,2,0,50,0,0,0,0,0,8,2010,8,4
845,13,3,0,16647,1,0,3,0,1,0,19,5,2,0,6,5,5,1975,1981,1,1,6,6,2,0,3,4,1,2,4,1,0,1390,6,0,0,1390,1,4,1,5,1701,0,0,1701,1,0,2,0,3,1,3,6,3,2,2,1975.0,0,2,611,5,5,2,0,0,0,0,0,0,0,4,2007,8,4
526,4,3,70,13300,1,3,3,0,4,0,12,2,2,0,2,5,7,1956,2000,3,1,13,14,2,0,3,4,1,2,4,3,5,377,6,0,551,928,1,4,1,5,928,0,0,928,0,0,1,0,2,1,3,4,6,0,1,1956.0,3,1,252,5,5,2,261,0,156,0,0,0,0,6,2007,8,4
785,4,3,0,9790,1,3,3,0,4,0,14,1,2,0,2,6,5,1967,1967,1,1,3,14,2,0,3,4,1,4,4,3,5,251,3,630,491,1372,1,4,1,5,1342,0,0,1342,0,0,2,0,3,1,3,7,6,1,1,1967.0,3,2,457,5,5,2,0,0,0,0,197,0,0,11,2009,8,4
800,9,3,79,12798,1,0,1,0,4,1,4,1,2,0,5,6,5,1997,1997,1,1,12,13,2,0,3,4,2,2,4,1,2,462,6,0,154,616,1,2,1,5,616,1072,0,1688,1,0,2,1,4,1,2,8,6,0,1,1997.0,2,2,603,5,5,2,403,114,185,0,0,0,400,8,2008,8,4
1264,0,2,34,4060,1,3,3,0,4,0,12,2,2,4,2,6,5,1998,1999,1,1,8,8,2,0,2,4,2,2,4,3,2,266,6,0,1139,1405,1,0,1,5,1337,0,0,1337,1,0,2,0,2,1,2,5,6,0,1,1998.0,0,2,511,5,5,2,144,68,0,0,0,0,0,1,2008,0,0
486,4,3,79,10289,1,3,3,0,4,0,12,2,2,0,2,5,7,1965,1965,3,1,8,8,1,168,3,4,1,4,4,3,0,836,6,0,237,1073,1,4,1,5,1073,0,0,1073,1,0,1,1,3,1,3,6,6,0,1,1965.0,2,2,515,5,5,2,0,0,0,0,0,0,0,6,2007,8,4
610,9,3,0,11050,1,3,3,0,4,0,5,4,2,0,5,9,5,2000,2000,3,1,12,13,1,204,2,4,2,0,4,2,2,904,6,0,536,1440,1,0,1,5,1476,677,0,2153,1,0,2,1,3,1,0,8,6,2,1,2000.0,0,3,736,5,5,2,253,142,0,0,0,0,0,8,2009,8,4
60,4,3,63,13072,1,3,3,0,4,0,20,5,2,0,2,6,5,2004,2004,1,1,12,13,2,0,3,4,2,2,4,3,0,941,6,0,217,1158,1,0,1,5,1158,0,0,1158,1,0,1,1,3,1,2,5,6,0,5,2006.0,3,2,576,5,5,2,0,50,0,0,0,0,0,8,2006,6,5
1314,4,3,60,8190,1,3,3,0,4,0,7,2,2,0,2,4,6,1954,1954,3,1,13,14,2,0,3,4,1,4,4,3,5,732,6,0,216,948,1,0,1,5,948,0,0,948,1,0,1,0,3,1,3,5,6,1,5,1956.0,3,1,280,5,5,2,0,36,0,0,0,0,0,10,2007,8,4
940,14,3,55,12640,1,0,3,0,4,0,11,2,2,2,2,6,5,1976,1976,1,1,9,10,2,0,3,4,1,4,4,1,5,936,3,396,396,1728,1,4,1,5,1728,0,0,1728,0,0,2,0,4,2,3,8,6,0,1,1976.0,3,2,574,5,5,2,40,0,0,0,0,0,0,5,2006,8,4
203,0,4,0,4438,1,3,3,0,4,0,5,2,2,4,2,6,5,2004,2004,1,1,12,13,1,205,2,4,2,2,4,0,2,662,6,0,186,848,1,0,1,5,848,0,0,848,1,0,1,0,1,1,2,3,6,1,1,2004.0,2,2,420,5,5,2,149,0,0,0,0,0,0,4,2008,8,4
308,5,3,0,12342,1,0,3,0,4,0,7,2,2,0,2,4,5,1940,1950,1,1,12,13,2,0,3,4,1,4,4,3,1,262,6,0,599,861,1,0,1,5,861,0,0,861,0,0,1,0,1,1,3,4,6,0,5,1961.0,3,2,539,5,5,2,158,0,0,0,0,0,0,7,2009,8,4
166,4,3,0,10708,1,0,3,0,4,0,4,2,2,0,2,5,5,1955,1993,3,1,13,14,2,0,2,4,1,4,4,3,3,379,1,768,470,1617,1,0,1,0,1867,0,0,1867,1,0,1,0,2,1,3,7,6,3,1,1955.0,0,1,303,5,5,2,476,0,0,0,142,0,0,9,2009,0,4
423,9,3,80,9200,1,3,3,0,4,0,15,2,2,0,5,8,5,1998,1998,1,1,12,13,1,473,2,4,2,2,4,3,2,986,6,0,484,1470,1,2,1,5,1470,1160,0,2630,1,0,2,1,4,1,2,8,6,1,1,1998.0,0,3,696,5,5,2,0,66,0,0,0,0,0,6,2008,8,4
1448,8,3,70,11767,1,3,3,0,4,0,7,2,2,0,5,4,7,1910,2000,1,1,8,6,2,0,3,4,1,1,4,3,6,0,6,0,560,560,1,2,0,5,796,550,0,1346,0,0,1,1,2,1,3,6,3,0,5,1950.0,3,1,384,1,5,2,168,24,0,0,0,0,0,8,2007,8,4
880,4,3,60,7024,1,3,3,0,4,0,7,2,2,0,2,5,5,2005,2006,1,1,12,13,2,0,3,4,2,0,1,3,0,980,6,0,110,1090,1,2,1,5,1090,0,0,1090,1,0,1,1,2,1,3,5,6,0,1,2005.0,0,2,450,5,5,2,0,49,0,0,0,0,0,6,2007,8,4
1425,4,3,80,10721,1,0,3,0,4,0,12,2,2,0,2,6,6,1959,1959,3,1,6,6,3,243,2,4,1,4,4,3,6,0,6,0,1252,1252,1,0,1,5,1252,0,0,1252,0,0,1,0,3,1,2,7,6,0,5,1960.0,3,2,528,5,5,2,0,39,0,0,0,0,0,10,2008,8,4
233,4,3,75,10650,1,3,3,0,0,0,5,2,2,0,2,5,6,1976,1976,1,1,6,6,2,0,3,4,1,4,1,0,3,182,0,712,0,894,1,4,1,5,894,0,0,894,1,0,1,0,3,1,3,5,6,0,1,1976.0,3,1,308,5,5,2,365,0,0,0,0,0,0,3,2010,8,4
1364,1,1,30,3180,1,3,3,0,4,0,21,2,2,4,5,7,5,2005,2005,1,1,8,8,2,0,2,4,2,2,4,3,6,0,6,0,600,600,1,0,1,5,520,600,80,1200,0,0,2,1,2,1,2,4,6,0,5,2005.0,2,2,480,5,5,2,0,166,0,0,0,0,0,0,2006,8,0
312,3,4,65,7800,1,3,3,0,4,0,17,0,2,1,0,5,7,1939,1950,1,1,8,8,2,0,3,4,1,2,4,2,5,507,6,0,286,793,1,4,1,5,793,325,0,1118,1,0,1,0,3,1,3,5,6,1,5,1939.0,3,2,410,5,5,2,0,0,0,0,271,0,0,8,2006,8,4
55,4,3,100,10175,1,0,3,0,4,0,12,2,2,0,2,6,5,1964,1964,1,1,6,10,1,272,3,4,1,4,4,3,1,490,6,0,935,1425,1,2,1,5,1425,0,0,1425,0,0,2,0,3,1,3,7,6,1,1,1964.0,2,2,576,5,5,2,0,0,0,407,0,0,0,5,2008,8,4
443,0,3,53,3922,1,3,3,0,4,0,0,2,2,4,2,7,5,2006,2007,1,1,14,15,1,72,2,4,2,0,4,0,6,0,6,0,1258,1258,1,0,1,5,1258,0,0,1258,0,0,2,0,2,1,2,6,6,1,1,2007.0,0,3,648,5,5,2,144,16,0,0,0,0,0,6,2007,6,5
664,4,3,49,20896,1,1,3,0,1,0,21,6,2,0,2,8,5,2005,2006,1,1,12,13,2,0,2,4,2,0,4,2,2,1721,6,0,356,2077,1,0,1,5,2097,0,0,2097,1,0,1,1,1,1,0,8,6,1,1,2005.0,0,3,1134,5,5,2,192,267,0,0,0,0,0,4,2006,6,5
786,8,4,60,10800,1,3,3,0,4,0,17,0,2,0,0,5,6,1915,1950,1,1,8,8,2,0,3,2,2,1,4,3,3,686,6,0,0,686,1,4,1,5,966,686,0,1652,1,0,2,0,4,1,3,7,6,0,5,1961.0,3,1,416,5,5,2,0,0,196,0,0,0,1200,6,2010,8,4
371,8,3,80,17120,1,3,3,0,4,0,4,1,2,0,0,4,4,1959,1959,1,1,14,10,2,0,3,4,1,3,2,3,4,0,4,0,0,0,1,4,1,5,1120,468,0,1588,0,0,2,0,4,1,3,7,3,1,5,1991.0,0,2,680,5,5,0,0,59,0,0,0,0,0,5,2008,8,4
887,8,3,59,16466,1,0,3,0,4,0,7,2,2,0,0,5,7,1955,1955,1,1,8,8,2,0,3,2,2,4,4,3,6,0,6,0,816,816,1,4,1,5,872,521,0,1393,0,0,1,1,3,1,3,8,6,0,1,1955.0,3,1,300,5,5,2,121,0,0,0,265,0,0,0,2008,8,4
696,5,4,50,6000,1,3,3,0,4,0,3,2,2,0,2,5,7,1921,1950,1,1,13,15,2,0,3,4,1,4,4,3,3,616,6,0,0,616,1,2,1,5,616,0,0,616,0,0,1,0,2,1,3,4,6,0,5,1921.0,3,1,205,5,5,2,0,0,129,0,0,0,0,6,2006,8,4
1350,14,3,91,11643,1,3,3,0,4,0,12,0,2,2,5,5,5,1969,1969,1,1,8,8,1,368,3,4,1,4,4,3,3,500,6,0,748,1248,1,4,1,5,1338,1296,0,2634,1,1,2,2,6,2,3,12,6,0,5,1969.0,3,4,968,5,5,2,0,0,0,0,0,0,0,1,2009,8,4
515,4,3,94,12220,1,3,3,0,4,0,16,2,2,0,2,10,5,2009,2009,3,1,5,5,1,305,0,4,1,0,4,3,2,1436,6,0,570,2006,1,0,1,5,2020,0,0,2020,1,0,2,1,3,1,0,9,6,1,1,2009.0,0,3,900,5,5,2,156,54,0,0,0,0,0,11,2009,6,5
154,5,4,84,11340,1,3,3,0,0,0,17,2,2,0,2,6,5,1923,1950,1,1,13,14,2,0,3,4,0,4,4,3,6,0,6,0,1200,1200,1,4,1,0,1200,0,0,1200,0,0,1,0,4,1,3,7,6,0,5,1923.0,3,1,312,1,1,2,0,0,228,0,0,0,0,7,2006,8,3
226,9,3,82,9950,1,0,3,0,4,0,15,2,2,0,5,7,5,1995,1995,1,1,12,13,1,290,2,4,2,2,4,3,2,565,6,0,638,1203,1,0,1,5,1214,1306,0,2520,0,0,2,1,4,1,2,9,6,1,1,1995.0,2,3,721,5,5,2,224,114,0,0,0,0,0,6,2007,8,0
853,12,3,0,12095,1,0,3,0,0,0,12,2,2,0,7,6,6,1964,1964,1,1,8,6,1,115,3,2,1,4,4,1,5,564,6,0,563,1127,1,4,1,5,1445,0,0,1445,0,0,1,1,3,1,3,7,6,1,1,1964.0,2,2,645,5,5,2,180,0,0,0,0,0,0,1,2009,8,4
680,0,3,50,8012,1,3,3,0,4,0,20,2,2,4,2,6,5,1980,1980,1,1,9,10,2,0,3,4,1,2,4,3,1,543,1,119,261,923,1,4,1,5,923,0,0,923,0,0,2,0,2,1,3,5,6,1,1,1980.0,2,1,264,5,5,2,80,0,0,0,0,0,0,8,2010,8,4
506,9,3,80,9554,1,0,3,0,4,0,20,2,2,0,5,8,5,1993,1994,1,1,12,13,1,125,2,4,2,2,4,3,2,380,6,0,397,777,1,0,1,5,1065,846,0,1911,0,0,2,1,3,1,2,8,6,1,1,1993.0,2,2,471,5,5,2,182,81,0,0,0,0,0,11,2006,8,4
801,5,4,40,4800,1,3,3,0,4,0,9,2,2,0,2,4,7,1916,1990,1,1,8,8,2,0,3,4,1,4,4,3,3,197,6,0,999,1196,1,0,1,0,1196,0,0,1196,1,0,1,0,2,1,3,5,6,0,5,1957.0,3,2,440,5,5,2,0,0,0,0,0,0,0,5,2007,8,4
412,4,1,0,4403,1,1,3,0,4,0,21,2,2,0,2,7,5,2009,2009,1,1,8,8,3,432,0,4,2,0,4,0,2,578,6,0,892,1470,1,0,1,5,1478,0,0,1478,1,0,2,1,2,1,2,7,6,1,1,2009.0,0,2,484,5,5,2,0,144,0,0,0,0,0,6,2010,6,5
67,4,3,72,10665,1,0,3,0,4,0,5,2,2,0,2,7,5,2003,2003,1,1,12,13,1,167,2,4,2,2,4,0,2,1013,6,0,440,1453,1,0,1,5,1479,0,0,1479,1,0,2,0,3,1,2,7,6,0,1,2003.0,2,2,558,5,5,2,144,29,0,0,0,0,0,6,2007,8,4
1212,5,3,50,9340,1,3,3,0,4,0,7,2,2,0,2,4,6,1941,1950,3,1,8,8,2,0,3,4,1,4,4,3,5,344,6,0,328,672,1,4,1,5,672,0,0,672,1,0,1,0,2,1,3,4,6,0,1,1941.0,3,1,234,5,5,0,0,113,0,0,0,0,0,1,2009,8,4
442,8,4,52,6240,1,3,3,0,4,0,3,2,2,0,0,5,7,1930,1992,1,1,8,8,2,0,3,4,2,4,4,3,6,0,6,0,1078,1078,1,4,1,5,1128,445,0,1573,0,0,2,0,3,1,3,8,6,1,5,1930.0,3,2,360,5,5,1,0,0,0,0,0,0,0,6,2008,8,4
798,9,3,104,13518,1,3,3,0,4,0,16,2,2,0,5,9,5,2008,2009,3,1,12,13,3,860,0,4,2,0,4,3,6,0,6,0,1926,1926,1,0,1,5,1966,1174,0,3140,0,0,3,1,4,1,0,11,6,2,3,2009.0,0,3,820,5,5,2,144,78,0,0,0,0,0,5,2009,6,5
1159,9,3,76,9120,1,3,3,0,4,0,14,2,2,0,5,6,6,1974,1974,3,1,6,6,1,270,2,4,1,4,4,3,0,442,6,0,459,901,1,4,1,5,943,933,0,1876,0,0,2,1,4,1,2,8,6,1,1,1974.0,2,2,540,2,5,2,0,69,0,0,0,0,0,5,2008,8,4
1150,4,3,57,8280,1,0,3,0,4,0,12,2,2,0,2,6,5,1950,1950,1,1,3,3,2,0,3,4,1,4,4,3,6,0,6,0,932,932,1,0,1,0,932,0,0,932,0,0,1,0,2,1,2,4,6,1,1,1950.0,3,1,306,5,5,2,0,0,214,0,0,0,0,9,2007,8,4
41,4,3,115,16905,1,3,3,0,4,0,23,2,2,0,2,5,6,1959,1959,1,1,12,13,2,0,3,2,1,4,4,1,1,967,6,0,383,1350,1,2,1,5,1328,0,0,1328,0,1,1,1,2,1,3,5,6,2,1,1959.0,2,1,308,5,5,1,0,104,0,0,0,0,0,5,2007,8,4
462,4,3,60,8281,1,0,3,0,4,0,19,2,2,0,2,5,5,1965,1965,1,1,8,8,2,0,3,4,1,4,4,3,5,553,1,311,0,864,1,2,1,5,864,0,0,864,0,0,1,0,3,1,3,5,6,1,5,1965.0,3,1,360,5,5,2,0,0,236,0,0,0,0,2,2009,8,4
293,9,3,0,16659,1,0,3,0,0,0,14,3,2,0,5,7,7,1977,1994,1,1,9,10,1,34,3,4,1,4,4,3,0,795,6,0,0,795,1,1,1,5,1468,795,0,2263,1,0,2,1,3,1,2,9,6,1,1,1977.0,0,2,539,5,5,2,0,250,0,0,0,0,0,7,2006,8,4
613,4,3,70,8402,1,3,3,0,4,0,11,1,2,0,2,5,5,2007,2007,1,1,12,13,2,0,3,4,2,2,4,3,0,206,6,0,914,1120,1,0,1,5,1120,0,0,1120,0,0,1,0,3,1,3,6,6,0,6,1980.0,1,0,0,3,3,2,0,30,0,0,0,0,0,2,2007,6,5
621,9,3,90,10800,1,3,3,0,4,0,14,2,2,0,5,6,7,1974,1997,1,1,6,6,2,0,3,4,1,4,4,3,0,956,5,182,384,1522,1,4,1,5,1548,1066,0,2614,0,0,2,1,4,1,3,9,6,1,1,1974.0,2,2,624,5,5,2,38,243,0,0,0,0,0,6,2008,8,4
81,0,4,32,4500,1,3,3,0,2,0,11,2,2,4,2,6,5,1998,1998,3,1,12,13,1,443,3,2,2,0,1,3,2,1201,6,0,36,1237,1,0,1,5,1337,0,0,1337,1,0,2,0,2,1,3,5,6,0,1,1998.0,0,2,405,5,5,2,0,199,0,0,0,0,0,7,2006,8,4
265,4,3,78,12090,1,0,3,0,4,0,14,2,2,0,2,6,6,1981,1981,1,1,8,8,1,210,3,2,1,2,4,3,2,588,3,228,606,1422,1,4,1,5,1422,0,0,1422,0,0,2,0,3,1,2,7,6,1,1,1981.0,0,2,576,5,5,2,276,0,0,0,0,0,0,6,2008,8,4
1120,5,4,59,8263,1,3,0,0,4,1,9,2,2,0,2,6,5,1920,1950,1,1,3,3,2,0,3,4,0,4,4,3,6,0,6,0,1012,1012,1,4,1,0,1012,0,0,1012,0,0,1,0,2,1,3,6,6,1,5,1920.0,3,1,308,5,5,2,0,22,112,0,0,0,0,8,2007,8,4
980,13,3,0,12122,1,0,3,0,0,0,12,2,2,0,6,7,9,1961,2007,1,1,5,5,3,210,0,4,1,4,4,0,0,867,6,0,77,944,1,2,1,5,999,0,0,999,1,0,1,0,3,1,0,6,6,0,1,1961.0,2,2,588,5,5,2,144,76,0,0,0,0,0,5,2008,8,4
176,9,3,97,10029,1,0,3,0,0,0,4,2,2,0,5,6,5,1988,1989,1,1,9,10,1,268,2,4,2,2,4,3,2,831,6,0,320,1151,1,4,1,5,1164,896,0,2060,0,1,2,1,4,1,3,8,6,1,1,1988.0,3,2,521,5,5,2,0,228,0,0,192,0,0,11,2007,8,4
1371,12,3,80,9600,1,3,3,0,4,0,12,2,2,0,7,6,6,1955,1996,3,1,0,0,2,0,3,4,1,4,4,0,1,831,6,0,161,992,1,2,1,5,1661,0,0,1661,1,0,1,0,3,1,2,8,6,1,3,1955.0,2,1,377,5,5,2,0,28,0,0,178,0,0,10,2008,8,4
1068,1,4,42,3964,1,3,3,0,4,0,10,2,2,4,5,6,4,1973,1973,1,1,5,5,2,0,3,4,1,2,4,3,0,837,6,0,105,942,1,2,1,5,1291,1230,0,2521,1,0,2,1,5,1,3,10,0,1,1,1973.0,0,2,576,5,5,2,728,20,0,0,0,0,0,6,2006,8,4
61,11,4,60,7200,1,3,3,0,4,0,9,2,2,0,4,5,7,1920,1996,1,1,8,8,2,0,3,4,0,4,0,3,6,0,6,0,530,530,1,4,0,5,581,530,0,1111,0,0,1,0,3,1,1,6,6,0,5,1935.0,3,1,288,5,5,0,0,0,144,0,0,0,0,7,2007,8,4
257,4,3,68,8814,1,3,3,0,4,0,5,2,2,0,2,7,5,2006,2006,1,1,12,13,3,180,2,4,2,2,4,3,2,1334,6,0,270,1604,1,0,1,5,1604,0,0,1604,1,0,2,1,3,1,2,8,6,1,1,2006.0,2,2,660,5,5,2,123,110,0,0,0,0,0,7,2009,8,0
829,1,1,24,2544,1,3,3,0,4,0,21,2,2,3,5,7,5,2005,2005,1,1,8,8,2,0,2,4,2,2,4,3,6,0,6,0,600,600,1,0,1,5,520,623,80,1223,0,0,2,1,2,1,2,4,6,0,5,2005.0,2,2,480,5,5,2,0,166,0,0,0,0,0,5,2006,8,4
429,4,3,130,11457,1,0,3,0,0,0,23,2,2,0,2,6,5,1988,1988,1,1,6,6,2,0,3,4,1,2,4,2,2,1005,6,0,387,1392,1,4,1,5,1412,0,0,1412,1,0,2,0,3,1,2,6,6,1,1,1988.0,3,2,576,5,5,2,0,0,169,0,0,0,0,7,2009,8,4
403,9,3,93,12090,1,3,3,0,0,0,15,2,2,0,5,8,5,1998,1998,3,1,12,13,1,650,2,4,2,2,4,3,6,0,6,0,1141,1141,1,2,1,5,1165,1098,0,2263,0,0,2,1,4,1,2,10,6,1,3,1998.0,0,2,420,5,5,2,144,123,0,0,0,0,0,5,2006,8,0
1253,9,3,0,17542,1,0,3,0,4,0,24,2,2,0,5,7,7,1974,2003,1,1,13,14,2,0,2,4,1,4,4,1,3,125,0,1031,36,1192,1,4,1,5,1516,651,0,2167,1,0,2,1,3,1,2,9,6,2,1,1974.0,2,2,518,5,5,2,220,47,0,0,0,0,0,5,2007,8,4
1369,4,3,48,10635,1,1,3,0,2,0,5,2,2,0,2,8,5,2003,2003,3,1,12,13,1,171,2,4,2,2,4,0,1,370,2,972,315,1657,1,0,1,5,1668,0,0,1668,1,0,2,0,3,1,2,8,6,1,1,2003.0,0,2,502,5,5,2,0,262,0,0,0,0,0,8,2010,8,4
306,9,3,116,13474,1,3,3,0,4,0,20,1,2,0,5,7,5,1990,1991,1,1,6,10,1,246,2,4,1,2,4,3,0,700,6,0,0,700,1,2,1,5,1122,1121,0,2243,1,0,2,1,4,1,2,8,6,1,1,1990.0,2,3,746,5,5,2,127,44,224,0,0,0,0,6,2007,8,4
131,9,3,0,12224,1,0,3,0,0,0,8,2,2,0,5,6,5,2000,2000,1,1,12,13,1,40,2,4,2,2,4,3,2,695,6,0,297,992,1,0,1,5,1022,1032,0,2054,1,0,2,1,3,1,2,7,6,1,3,2000.0,2,2,390,5,5,2,24,48,0,0,0,0,0,5,2009,8,4
797,4,3,57,7677,1,3,3,0,4,0,12,2,2,0,2,5,5,1953,1953,1,1,12,13,2,0,3,4,1,4,4,3,1,570,6,0,203,773,1,2,1,5,773,0,0,773,0,0,1,0,2,1,3,4,6,0,1,1953.0,3,1,240,5,5,2,0,0,0,0,0,0,0,0,2008,8,0
879,4,3,0,7000,1,0,3,0,1,0,5,2,2,0,2,5,8,1978,2005,1,1,12,13,1,90,2,2,1,4,4,3,0,646,6,0,218,864,1,0,1,5,864,0,0,864,1,0,1,0,3,1,3,6,6,0,1,1978.0,3,1,336,5,5,2,0,0,0,0,0,0,0,5,2009,8,4
239,8,3,52,8741,1,3,3,0,4,0,7,2,2,0,0,6,4,1945,1950,1,1,12,13,2,0,3,4,1,4,0,3,3,94,6,0,641,735,1,4,1,0,798,689,0,1487,0,0,1,1,3,1,3,7,6,1,5,1949.0,3,1,220,5,5,2,0,140,0,0,0,0,0,0,2010,8,4
577,12,3,96,11777,1,0,3,0,4,0,19,2,2,0,7,5,6,1966,1966,1,1,12,13,1,97,3,4,1,4,4,0,3,328,0,551,285,1164,1,0,1,5,1320,0,0,1320,1,0,1,0,3,1,3,6,6,2,1,1966.0,2,2,564,5,5,2,160,68,240,0,0,0,0,8,2006,8,0
439,8,3,67,12354,1,3,3,0,0,0,7,2,2,0,0,6,8,1920,2000,1,1,13,14,2,0,3,4,0,4,0,2,6,0,6,0,684,684,1,2,1,5,684,512,0,1196,0,0,1,0,3,1,2,7,6,0,5,2005.0,3,2,528,5,5,2,0,46,0,0,0,0,800,1,2009,4,4
552,4,3,87,11146,1,0,3,0,4,0,16,2,2,0,2,8,5,2006,2006,1,1,12,13,3,250,2,4,2,0,4,0,6,0,6,0,1709,1709,1,0,1,5,1717,0,0,1717,0,0,2,0,3,1,2,7,6,1,1,2006.0,2,3,908,5,5,2,169,39,0,0,0,0,0,5,2009,8,4
1351,9,3,70,9247,1,0,3,0,4,0,12,2,2,0,5,6,6,1962,1962,1,1,6,6,1,318,3,4,1,4,4,3,5,319,6,0,539,858,1,0,1,5,858,858,0,1716,0,0,1,1,4,1,3,8,6,1,1,1962.0,0,2,490,5,5,2,0,84,0,0,120,0,0,7,2008,8,4
381,4,1,60,7200,1,3,3,0,4,0,21,2,2,0,2,7,5,2006,2006,1,1,12,13,2,0,2,4,2,2,1,3,6,0,6,0,1293,1293,1,0,1,5,1301,0,0,1301,1,0,2,0,2,1,2,5,6,1,1,2006.0,2,2,572,5,5,2,216,121,0,0,0,0,0,1,2006,6,5
1335,4,3,80,9650,1,3,3,0,4,0,14,2,2,0,2,6,5,1977,1977,1,1,9,10,1,360,3,4,1,2,4,3,0,686,6,0,664,1350,1,4,1,5,1334,0,0,1334,0,1,2,0,2,1,3,6,6,1,1,1977.0,2,2,630,5,5,2,0,16,0,0,0,0,0,0,2009,8,4
1418,4,3,71,9204,1,3,3,0,4,0,12,2,2,0,2,5,5,1963,1963,1,1,6,6,2,0,3,4,1,4,4,3,1,25,5,872,247,1144,1,4,1,5,1144,0,0,1144,1,0,1,1,3,1,3,6,6,0,5,1962.0,3,1,336,5,5,2,0,88,0,0,0,0,0,1,2008,0,4
518,9,3,0,9531,1,0,3,0,1,0,5,2,2,0,5,6,5,1998,1998,1,1,12,13,2,0,3,4,2,2,4,2,2,706,6,0,88,794,1,0,1,5,882,914,0,1796,1,0,2,1,3,1,3,7,6,0,1,1998.0,2,2,546,5,5,2,0,36,0,0,0,0,0,8,2007,8,4
59,4,3,60,7200,1,3,0,0,4,0,5,2,2,0,2,5,7,1972,1972,1,1,6,6,2,0,3,4,1,4,4,0,0,632,6,0,148,780,1,0,1,5,780,0,0,780,0,0,1,0,2,1,3,4,6,0,5,1973.0,3,1,352,5,5,2,196,0,0,0,0,0,0,4,2008,8,4
679,4,3,0,9945,1,0,3,0,4,0,19,2,2,0,2,5,5,1961,1961,3,1,13,14,1,57,3,4,1,4,4,3,5,827,6,0,161,988,1,4,1,5,988,0,0,988,1,0,1,0,3,1,3,5,6,0,5,1963.0,3,2,572,5,5,2,0,0,0,0,0,0,0,10,2007,8,4
787,9,3,76,10142,1,0,3,0,4,0,20,2,2,0,5,7,5,2004,2004,1,1,12,13,2,0,2,4,2,2,4,3,2,656,6,0,300,956,1,0,1,5,956,1128,0,2084,1,0,2,1,4,1,2,8,6,0,3,2004.0,2,2,618,5,5,2,0,45,0,0,0,0,0,4,2010,8,4
1322,9,3,107,10186,1,0,3,0,4,0,15,2,2,0,5,7,5,1992,1992,1,1,6,6,2,0,2,4,2,2,4,3,2,674,6,0,76,750,1,0,1,5,1061,862,0,1923,1,0,2,1,3,1,2,8,6,1,1,1992.0,2,2,564,5,5,2,240,39,0,0,0,0,0,6,2010,8,4
1343,8,3,57,7558,1,3,0,0,4,0,6,2,2,0,0,6,6,1928,1950,1,1,3,11,2,0,3,4,0,4,4,3,6,0,6,0,896,896,1,2,1,5,1172,741,0,1913,0,0,1,1,3,1,3,9,6,1,5,1929.0,3,2,342,1,1,2,0,0,0,0,0,0,0,7,2009,8,4
